pid,tid,picid,picgender,stroopWord,congruency,response,correctAns,sbjResp,sbjRT,sbjACC
50.0,39.0,51.0,female,Male,incongruent,go,g,g,943.0228377750608,1.0
50.0,40.0,85.0,female,Male,incongruent,go,g,g,402.2777100108215,1.0
50.0,41.0,47.0,male,Male,congruent,nogo,None,None,,1.0
50.0,42.0,52.0,female,Female,congruent,go,g,g,399.2485513008433,1.0
50.0,43.0,81.0,female,Male,incongruent,go,g,g,516.6235460565076,1.0
50.0,44.0,22.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,45.0,57.0,female,Female,congruent,go,g,g,568.8482344703516,1.0
50.0,46.0,56.0,female,Female,congruent,go,g,g,817.3756890319055,1.0
50.0,47.0,58.0,female,Female,congruent,go,g,g,635.8259974003886,1.0
50.0,48.0,35.0,male,Male,congruent,nogo,None,None,,1.0
50.0,49.0,12.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,50.0,71.0,female,Male,incongruent,go,g,g,399.5830114727141,1.0
50.0,51.0,16.0,male,Male,congruent,nogo,None,None,,1.0
50.0,52.0,39.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,53.0,59.0,female,Female,congruent,go,g,g,485.7813674898353,1.0
50.0,54.0,61.0,female,Male,incongruent,go,g,g,549.9210486887023,1.0
50.0,55.0,1.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,56.0,92.0,female,Female,congruent,go,g,g,602.279460792488,1.0
50.0,57.0,82.0,female,Female,congruent,go,g,g,502.2701333364239,1.0
50.0,58.0,14.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,59.0,77.0,female,Male,incongruent,go,g,g,533.2249054481508,1.0
50.0,60.0,65.0,female,Female,congruent,go,g,g,632.9109415310086,1.0
50.0,61.0,8.0,male,Male,congruent,nogo,None,None,,1.0
50.0,62.0,74.0,female,Female,congruent,go,g,g,666.0729093055124,1.0
50.0,63.0,84.0,female,Male,incongruent,go,g,g,532.8946713125333,1.0
50.0,64.0,3.0,male,Male,congruent,nogo,None,None,,1.0
50.0,65.0,6.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,66.0,93.0,female,Male,incongruent,go,g,g,816.6150034376187,1.0
50.0,67.0,80.0,female,Female,congruent,go,g,g,949.9028163772892,1.0
50.0,68.0,42.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,69.0,55.0,female,Female,congruent,go,g,g,485.8212129256572,1.0
50.0,70.0,49.0,male,Male,congruent,nogo,None,None,,1.0
50.0,71.0,95.0,female,Female,congruent,go,g,g,516.4074147542124,1.0
50.0,72.0,32.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,73.0,18.0,male,Male,congruent,nogo,None,None,,1.0
50.0,74.0,67.0,female,Female,congruent,go,g,g,466.3600379208219,1.0
50.0,75.0,28.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,76.0,34.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,77.0,27.0,male,Male,congruent,nogo,None,None,,1.0
50.0,78.0,70.0,female,Female,congruent,go,g,g,916.7906553993816,1.0
50.0,79.0,78.0,female,Male,incongruent,go,g,g,516.8463182635605,1.0
50.0,80.0,54.0,female,Female,congruent,go,g,g,533.1506480433745,1.0
50.0,81.0,26.0,male,Male,congruent,nogo,None,None,,1.0
50.0,82.0,4.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,83.0,62.0,female,Female,congruent,go,g,g,552.5553753468557,1.0
50.0,84.0,98.0,female,Male,incongruent,go,g,g,567.2163827548502,1.0
50.0,85.0,7.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,86.0,97.0,female,Male,incongruent,go,g,g,566.9435018862714,1.0
50.0,87.0,76.0,female,Male,incongruent,go,g,g,586.1840176949045,1.0
50.0,88.0,91.0,female,Female,congruent,go,g,g,516.2075838525197,1.0
50.0,89.0,75.0,female,Male,incongruent,go,g,None,,0.0
50.0,90.0,45.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,91.0,63.0,female,Male,incongruent,go,g,g,450.0412189008785,1.0
50.0,92.0,94.0,female,Male,incongruent,go,g,g,702.9444267827785,1.0
50.0,93.0,41.0,male,Male,congruent,nogo,None,None,,1.0
50.0,94.0,20.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,95.0,50.0,female,Male,incongruent,go,g,g,517.0126427765354,1.0
50.0,96.0,53.0,female,Male,incongruent,go,g,g,552.8219171610544,1.0
50.0,97.0,23.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,98.0,38.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,99.0,9.0,male,Male,congruent,nogo,None,None,,1.0
50.0,100.0,30.0,male,Male,congruent,nogo,None,None,,1.0
50.0,101.0,19.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,102.0,17.0,male,Male,congruent,nogo,None,None,,1.0
50.0,103.0,36.0,male,Male,congruent,nogo,None,None,,1.0
50.0,104.0,46.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,105.0,43.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,106.0,79.0,female,Male,incongruent,go,g,g,600.5597680050414,1.0
50.0,107.0,0.0,male,Male,congruent,nogo,None,None,,1.0
50.0,108.0,96.0,female,Male,incongruent,go,g,g,557.3099621760775,1.0
50.0,109.0,87.0,female,Male,incongruent,go,g,None,,0.0
50.0,110.0,60.0,female,Female,congruent,go,g,g,574.0432341117412,1.0
50.0,111.0,29.0,male,Male,congruent,nogo,None,None,,1.0
50.0,112.0,72.0,female,Female,congruent,go,g,g,566.5601404907648,1.0
50.0,113.0,44.0,male,Male,congruent,nogo,None,None,,1.0
50.0,114.0,88.0,female,Female,congruent,go,g,g,566.57855391677,1.0
50.0,115.0,40.0,male,Male,congruent,nogo,None,None,,1.0
50.0,116.0,15.0,male,Male,congruent,nogo,None,None,,1.0
50.0,117.0,5.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,118.0,13.0,male,Male,congruent,nogo,None,None,,1.0
50.0,119.0,51.0,female,Male,incongruent,go,g,g,518.8865857053315,1.0
50.0,120.0,85.0,female,Male,incongruent,go,g,g,759.1932023715344,1.0
50.0,121.0,47.0,male,Male,congruent,nogo,None,None,,1.0
50.0,122.0,52.0,female,Female,congruent,go,g,g,601.3138126872946,1.0
50.0,123.0,81.0,female,Male,incongruent,go,g,g,468.9427466364578,1.0
50.0,124.0,22.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,125.0,57.0,female,Female,congruent,go,g,g,474.3958360340912,1.0
50.0,126.0,56.0,female,Female,congruent,go,g,g,802.602993666369,1.0
50.0,127.0,58.0,female,Female,congruent,go,g,g,836.1643213720527,1.0
50.0,128.0,35.0,male,Male,congruent,nogo,None,None,,1.0
50.0,129.0,12.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,130.0,71.0,female,Male,incongruent,go,g,g,533.1557796525885,1.0
50.0,131.0,16.0,male,Male,congruent,nogo,None,None,,1.0
50.0,132.0,39.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,133.0,59.0,female,Female,congruent,go,g,g,535.7707873117761,1.0
50.0,134.0,61.0,female,Male,incongruent,go,g,g,616.7729362568934,1.0
50.0,135.0,1.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,136.0,92.0,female,Female,congruent,go,g,g,635.5404384376016,1.0
50.0,137.0,82.0,female,Female,congruent,go,g,g,685.6998050934635,1.0
50.0,138.0,14.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,139.0,77.0,female,Male,incongruent,go,g,g,433.0682706204243,1.0
50.0,140.0,65.0,female,Female,congruent,go,g,g,466.2580094591249,1.0
50.0,141.0,8.0,male,Male,congruent,nogo,None,None,,1.0
50.0,142.0,74.0,female,Female,congruent,go,g,g,432.8826271157595,1.0
50.0,143.0,84.0,female,Male,incongruent,go,g,g,501.0959004139295,1.0
50.0,144.0,3.0,male,Male,congruent,nogo,None,None,,1.0
50.0,145.0,6.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,146.0,93.0,female,Male,incongruent,go,g,g,620.9216913412092,1.0
50.0,147.0,80.0,female,Female,congruent,go,g,g,816.5175028625526,1.0
50.0,148.0,42.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,149.0,55.0,female,Female,congruent,go,g,g,519.0858128844411,1.0
50.0,150.0,49.0,male,Male,congruent,nogo,None,None,,1.0
50.0,151.0,95.0,female,Female,congruent,go,g,g,816.4773555690772,1.0
50.0,152.0,32.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,153.0,18.0,male,Male,congruent,nogo,None,None,,1.0
50.0,154.0,67.0,female,Female,congruent,go,g,g,799.6477904962376,1.0
50.0,155.0,28.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,156.0,34.0,male,Female,incongruent,nogo,None,None,,1.0
50.0,157.0,27.0,male,Male,congruent,nogo,None,None,,1.0
50.0,158.0,70.0,female,Female,congruent,go,g,g,649.7109243791783,1.0
50.0,159.0,78.0,female,Male,incongruent,go,g,g,657.6160173790413,1.0
51.0,0.0,88.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,1.0,49.0,male,Male,congruent,go,g,g,651.0171185036597,1.0
51.0,2.0,84.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,3.0,24.0,male,Female,incongruent,go,g,g,497.3602311038121,1.0
51.0,4.0,99.0,female,Female,congruent,nogo,None,None,,1.0
51.0,5.0,67.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,6.0,19.0,male,Female,incongruent,go,g,g,615.4392521093541,1.0
51.0,7.0,52.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,8.0,54.0,female,Female,congruent,nogo,None,None,,1.0
51.0,9.0,8.0,male,Female,incongruent,go,g,g,634.7060936532216,1.0
51.0,10.0,38.0,male,Male,congruent,go,g,g,582.3499225734851,1.0
51.0,11.0,30.0,male,Male,congruent,go,g,g,534.6876801741018,1.0
51.0,12.0,14.0,male,Male,congruent,go,g,g,518.0289121854003,1.0
51.0,13.0,23.0,male,Female,incongruent,go,g,None,,0.0
51.0,14.0,33.0,male,Male,congruent,go,g,g,0.06157951429486275,1.0
51.0,15.0,21.0,male,Male,congruent,go,g,g,601.5491473954171,1.0
51.0,16.0,57.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,17.0,55.0,female,Female,congruent,nogo,None,None,,1.0
51.0,18.0,42.0,male,Female,incongruent,go,g,g,601.6744194457715,1.0
51.0,19.0,32.0,male,Female,incongruent,go,g,g,718.6199547795695,1.0
51.0,20.0,91.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,21.0,44.0,male,Female,incongruent,go,g,g,498.841158056166,1.0
51.0,22.0,16.0,male,Male,congruent,go,g,g,482.8721410049184,1.0
51.0,23.0,87.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,24.0,60.0,female,Female,congruent,nogo,None,None,,1.0
51.0,25.0,64.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,26.0,26.0,male,Female,incongruent,go,g,g,582.2174058739621,1.0
51.0,27.0,28.0,male,Female,incongruent,go,g,g,501.72452826882363,1.0
51.0,28.0,46.0,male,Male,congruent,go,g,g,565.5269425442384,1.0
51.0,29.0,25.0,male,Male,congruent,go,g,g,518.5272836497461,1.0
51.0,30.0,50.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,31.0,70.0,female,Female,congruent,nogo,None,None,,1.0
51.0,32.0,59.0,female,Female,congruent,nogo,None,None,,1.0
51.0,33.0,10.0,male,Male,congruent,go,g,g,449.3257948706741,1.0
51.0,34.0,35.0,male,Female,incongruent,go,g,g,565.6464792518818,1.0
51.0,35.0,73.0,female,Female,congruent,nogo,None,None,,1.0
51.0,36.0,85.0,female,Female,congruent,nogo,None,None,,1.0
51.0,37.0,66.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,38.0,15.0,male,Female,incongruent,go,g,g,632.2676656236581,1.0
51.0,39.0,58.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,40.0,31.0,male,Male,congruent,go,g,g,435.2965325306286,1.0
51.0,41.0,45.0,male,Female,incongruent,go,g,g,448.94635639502667,1.0
51.0,42.0,83.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,43.0,51.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,44.0,13.0,male,Male,congruent,go,g,g,401.60831202592817,1.0
51.0,45.0,72.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,46.0,93.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,47.0,6.0,male,Male,congruent,go,g,g,518.3026995400724,1.0
51.0,48.0,0.0,male,Female,incongruent,go,g,g,515.6747031942359,1.0
51.0,49.0,79.0,female,Female,congruent,nogo,None,None,,1.0
51.0,50.0,43.0,male,Female,incongruent,go,g,g,668.2943983760197,1.0
51.0,51.0,1.0,male,Female,incongruent,go,g,g,702.0846476843872,1.0
51.0,52.0,63.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,53.0,98.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,54.0,96.0,female,Female,congruent,nogo,None,None,,1.0
51.0,55.0,97.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,56.0,71.0,female,Female,congruent,nogo,None,None,,1.0
51.0,57.0,34.0,male,Female,incongruent,go,g,g,501.8295756781299,1.0
51.0,58.0,69.0,female,Female,congruent,nogo,None,None,,1.0
51.0,59.0,9.0,male,Male,congruent,go,g,g,566.135794902948,1.0
51.0,60.0,76.0,female,Female,congruent,nogo,None,None,,1.0
51.0,61.0,74.0,female,Female,congruent,nogo,None,g,602.0312183973147,0.0
51.0,62.0,17.0,male,Female,incongruent,go,g,g,701.9965044564742,1.0
51.0,63.0,11.0,male,Male,congruent,go,g,g,616.2814425333636,1.0
51.0,64.0,22.0,male,Male,congruent,go,g,g,718.8931384116586,1.0
51.0,65.0,27.0,male,Male,congruent,go,g,g,602.1465290577908,1.0
51.0,66.0,47.0,male,Male,congruent,go,g,g,568.9361535150965,1.0
51.0,67.0,78.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,68.0,40.0,male,Male,congruent,go,g,g,518.4865324990824,1.0
51.0,69.0,3.0,male,Female,incongruent,go,g,g,582.5772234275064,1.0
51.0,70.0,95.0,female,Female,congruent,nogo,None,None,,1.0
51.0,71.0,39.0,male,Female,incongruent,go,g,g,518.6356515223451,1.0
51.0,72.0,94.0,female,Female,congruent,nogo,None,None,,1.0
51.0,73.0,86.0,female,Female,congruent,nogo,None,None,,1.0
51.0,74.0,53.0,female,Female,congruent,nogo,None,None,,1.0
51.0,75.0,7.0,male,Male,congruent,go,g,g,516.0520286517567,1.0
51.0,76.0,48.0,male,Female,incongruent,go,g,g,548.9321689565259,1.0
51.0,77.0,82.0,female,Female,congruent,nogo,None,None,,1.0
51.0,78.0,80.0,female,Female,congruent,nogo,None,None,,1.0
51.0,79.0,65.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,80.0,88.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,81.0,49.0,male,Male,congruent,go,g,g,569.0680664956744,1.0
51.0,82.0,84.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,83.0,24.0,male,Female,incongruent,go,g,g,666.5348543065193,1.0
51.0,84.0,99.0,female,Female,congruent,nogo,None,None,,1.0
51.0,85.0,67.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,86.0,19.0,male,Female,incongruent,go,g,g,716.0505193496647,1.0
51.0,87.0,52.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,88.0,54.0,female,Female,congruent,nogo,None,None,,1.0
51.0,89.0,8.0,male,Female,incongruent,go,g,g,635.6014114971913,1.0
51.0,90.0,38.0,male,Male,congruent,go,g,g,700.1322148425971,1.0
51.0,91.0,30.0,male,Male,congruent,go,g,g,502.18728020990966,1.0
51.0,92.0,14.0,male,Male,congruent,go,g,g,485.5505480263673,1.0
51.0,93.0,23.0,male,Female,incongruent,go,g,g,649.5799613039708,1.0
51.0,94.0,33.0,male,Male,congruent,go,g,g,633.4020568756387,1.0
51.0,95.0,21.0,male,Male,congruent,go,g,g,418.9969783801644,1.0
51.0,96.0,57.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,97.0,55.0,female,Female,congruent,nogo,None,None,,1.0
51.0,98.0,42.0,male,Female,incongruent,go,g,g,568.7550372967962,1.0
51.0,99.0,32.0,male,Female,incongruent,go,g,g,668.9950162872265,1.0
51.0,100.0,91.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,101.0,44.0,male,Female,incongruent,go,g,g,549.3315302192059,1.0
51.0,102.0,16.0,male,Male,congruent,go,g,g,716.707065646915,1.0
51.0,103.0,87.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,104.0,60.0,female,Female,congruent,nogo,None,None,,1.0
51.0,105.0,64.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,106.0,26.0,male,Female,incongruent,go,g,g,632.729210119578,1.0
51.0,107.0,28.0,male,Female,incongruent,go,g,g,569.0312395308865,1.0
51.0,108.0,46.0,male,Male,congruent,go,g,g,666.7392137751449,1.0
51.0,109.0,25.0,male,Male,congruent,go,g,g,560.3506410006958,1.0
51.0,110.0,50.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,111.0,70.0,female,Female,congruent,nogo,None,None,,1.0
51.0,112.0,59.0,female,Female,congruent,nogo,None,None,,1.0
51.0,113.0,10.0,male,Male,congruent,go,g,g,533.1164969684323,1.0
51.0,114.0,35.0,male,Female,incongruent,go,g,g,566.1466618767008,1.0
51.0,115.0,73.0,female,Female,congruent,nogo,None,None,,1.0
51.0,116.0,85.0,female,Female,congruent,nogo,None,None,,1.0
51.0,117.0,66.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,118.0,15.0,male,Female,incongruent,go,g,g,699.6960266114911,1.0
51.0,119.0,58.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,120.0,31.0,male,Male,congruent,go,g,g,585.6187684694305,1.0
51.0,121.0,45.0,male,Female,incongruent,go,g,g,732.933267729095,1.0
51.0,122.0,83.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,123.0,51.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,124.0,13.0,male,Male,congruent,go,g,g,535.418484116235,1.0
51.0,125.0,72.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,126.0,93.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,127.0,6.0,male,Male,congruent,go,g,g,502.1773188163934,1.0
51.0,128.0,0.0,male,Female,incongruent,go,g,g,647.6622423979279,1.0
51.0,129.0,79.0,female,Female,congruent,nogo,None,None,,1.0
51.0,130.0,43.0,male,Female,incongruent,go,g,g,535.7550584267301,1.0
51.0,131.0,1.0,male,Female,incongruent,go,g,g,802.5981121645601,1.0
51.0,132.0,63.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,133.0,98.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,134.0,96.0,female,Female,congruent,nogo,None,None,,1.0
51.0,135.0,97.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,136.0,71.0,female,Female,congruent,nogo,None,None,,1.0
51.0,137.0,34.0,male,Female,incongruent,go,g,g,535.7779998121259,1.0
51.0,138.0,69.0,female,Female,congruent,nogo,None,None,,1.0
51.0,139.0,9.0,male,Male,congruent,go,g,g,916.8703721043128,1.0
51.0,140.0,76.0,female,Female,congruent,nogo,None,None,,1.0
51.0,141.0,74.0,female,Female,congruent,nogo,None,None,,1.0
51.0,142.0,17.0,male,Female,incongruent,go,g,g,668.988375357003,1.0
51.0,143.0,11.0,male,Male,congruent,go,g,g,566.719592850859,1.0
51.0,144.0,22.0,male,Male,congruent,go,g,g,669.2129594703147,1.0
51.0,145.0,27.0,male,Male,congruent,go,g,g,586.0398636796162,1.0
51.0,146.0,47.0,male,Male,congruent,go,g,g,736.1160834225302,1.0
51.0,147.0,78.0,female,Male,incongruent,nogo,None,None,,1.0
51.0,148.0,40.0,male,Male,congruent,go,g,g,569.2123557491868,1.0
51.0,149.0,3.0,male,Female,incongruent,go,g,g,499.6815373160644,1.0
51.0,150.0,95.0,female,Female,congruent,nogo,None,None,,1.0
51.0,151.0,39.0,male,Female,incongruent,go,g,None,,0.0
51.0,152.0,94.0,female,Female,congruent,nogo,None,None,,1.0
51.0,153.0,86.0,female,Female,congruent,nogo,None,None,,1.0
51.0,154.0,53.0,female,Female,congruent,nogo,None,None,,1.0
51.0,155.0,7.0,male,Male,congruent,go,g,g,566.8675044289557,1.0
51.0,156.0,48.0,male,Female,incongruent,go,g,g,516.498781991686,1.0
51.0,157.0,82.0,female,Female,congruent,nogo,None,None,,1.0
51.0,158.0,80.0,female,Female,congruent,nogo,None,None,,1.0
51.0,159.0,65.0,female,Male,incongruent,nogo,None,None,,1.0
52.0,0.0,79.0,female,Female,congruent,go,g,None,,0.0
52.0,1.0,71.0,female,Male,incongruent,go,g,g,915.0903072368236,1.0
52.0,2.0,82.0,female,Male,incongruent,go,g,g,535.6510893179802,1.0
52.0,3.0,96.0,female,Female,congruent,go,g,None,,0.0
52.0,4.0,38.0,male,Male,congruent,nogo,None,None,,1.0
52.0,5.0,56.0,female,Male,incongruent,go,g,g,618.1613027292769,1.0
52.0,6.0,34.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,7.0,3.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,8.0,27.0,male,Male,congruent,nogo,None,None,,1.0
52.0,9.0,35.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,10.0,55.0,female,Female,congruent,go,g,g,502.3490688545279,1.0
52.0,11.0,31.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,12.0,68.0,female,Male,incongruent,go,g,g,466.5573131205747,1.0
52.0,13.0,39.0,male,Male,congruent,nogo,None,None,,1.0
52.0,14.0,58.0,female,Female,congruent,go,g,g,516.1543007998262,1.0
52.0,15.0,76.0,female,Male,incongruent,go,g,g,416.4664836571319,1.0
52.0,16.0,75.0,female,Male,incongruent,go,g,g,518.9455934887519,1.0
52.0,17.0,24.0,male,Male,congruent,nogo,None,None,,1.0
52.0,18.0,40.0,male,Male,congruent,nogo,None,None,,1.0
52.0,19.0,62.0,female,Female,congruent,go,g,g,415.8377107960405,1.0
52.0,20.0,47.0,male,Male,congruent,nogo,None,None,,1.0
52.0,21.0,77.0,female,Male,incongruent,go,g,g,435.2140574628721,1.0
52.0,22.0,8.0,male,Male,congruent,nogo,None,None,,1.0
52.0,23.0,70.0,female,Male,incongruent,go,g,g,535.5828691244824,1.0
52.0,24.0,83.0,female,Male,incongruent,go,g,g,469.0129382943269,1.0
52.0,25.0,92.0,female,Male,incongruent,go,g,g,485.6115759394015,1.0
52.0,26.0,23.0,male,Male,congruent,nogo,None,None,,1.0
52.0,27.0,60.0,female,Male,incongruent,go,g,g,485.7202452840284,1.0
52.0,28.0,32.0,male,Male,congruent,nogo,None,None,,1.0
52.0,29.0,85.0,female,Female,congruent,go,g,g,432.8130688154488,1.0
52.0,30.0,13.0,male,Male,congruent,nogo,None,None,,1.0
52.0,31.0,44.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,32.0,22.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,33.0,17.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,34.0,41.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,35.0,9.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,36.0,51.0,female,Male,incongruent,go,g,g,400.3333130094688,1.0
52.0,37.0,29.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,38.0,28.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,39.0,26.0,male,Male,congruent,nogo,None,None,,1.0
52.0,40.0,99.0,female,Female,congruent,go,g,g,366.3982936486718,1.0
52.0,41.0,54.0,female,Female,congruent,go,g,g,486.0290473152418,1.0
52.0,42.0,30.0,male,Male,congruent,nogo,None,None,,1.0
52.0,43.0,10.0,male,Male,congruent,nogo,None,None,,1.0
52.0,44.0,18.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,45.0,64.0,female,Male,incongruent,go,g,g,483.5477640954196,1.0
52.0,46.0,6.0,male,Male,congruent,nogo,None,None,,1.0
52.0,47.0,98.0,female,Female,congruent,go,g,g,383.0539826958557,1.0
52.0,48.0,72.0,female,Female,congruent,go,g,g,369.1757008127752,1.0
52.0,49.0,89.0,female,Female,congruent,go,g,g,435.7169550130493,1.0
52.0,50.0,84.0,female,Female,congruent,go,g,g,485.9940316382563,1.0
52.0,51.0,49.0,male,Male,congruent,nogo,None,None,,1.0
52.0,52.0,97.0,female,Male,incongruent,go,g,g,485.9110203396994,1.0
52.0,53.0,80.0,female,Male,incongruent,go,g,None,,0.0
52.0,54.0,61.0,female,Female,congruent,go,g,g,683.2801960335928,1.0
52.0,55.0,57.0,female,Male,incongruent,go,g,g,483.6168898764299,1.0
52.0,56.0,15.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,57.0,19.0,male,Male,congruent,nogo,None,None,,1.0
52.0,58.0,86.0,female,Female,congruent,go,g,g,483.2688461247017,1.0
52.0,59.0,11.0,male,Female,incongruent,nogo,None,None,,1.0
52.0,60.0,63.0,female,Female,congruent,go,g,g,552.6949693958159,1.0
52.0,61.0,87.0,female,Male,incongruent,go,g,g,683.5117220980464,1.0
